Date,Region_Name,Area_Code,Detached_Average_Price,Detached_Index,Detached_Monthly_Change,Detached_Annual_Change,Semi_Detached_Average_Price,Semi_Detached_Index,Semi_Detached_Monthly_Change,Semi_Detached_Annual_Change,Terraced_Average_Price,Terraced_Index,Terraced_Monthly_Change,Terraced_Annual_Change,Flat_Average_Price,Flat_Index,Flat_Monthly_Change,Flat_Annual_Change
01/04/1997,Hackney,E09000012,132891.7765,16.4884126,5.276911937,13.95309751,118162.6672,15.30148951,5.633080101,13.54742482,97325.43665,14.6796154,5.279376057,14.36886986,71934.17567,16.64644708,5.216551824,11.49086657
01/04/1997,Hammersmith and Fulham,E09000013,235202.2133,19.81288356,2.567772766,7.71685961,221040.9457,18.74181504,2.670200197,6.580546022,180777.4237,17.95400691,2.412905069,7.572319479,126858.4034,19.89137508,2.400606189,4.81349423
01/04/1997,Haringey,E09000014,311524.5832,20.66649065,0.35730095,10.36439798,152836.4998,19.54838231,0.116659506,9.592002731,95829.09648,18.76017819,-0.142893025,9.472686345,81846.17801,20.87057217,-0.269680282,7.138879845
01/04/1997,Harrow,E09000015,220654.7403,24.38906148,2.29010897,14.05912305,112991.8729,23.56871086,2.100609854,11.9425557,88582.63838,22.91138382,2.006617601,12.4580149,71734.44612,25.61185904,2.108348171,10.7355279
01/04/1997,Havering,E09000016,144905.5492,27.5793787,0.814743142,9.634324308,87744.01369,26.65058998,0.947373894,8.70963874,67384.62139,25.89962041,0.821068018,8.954923953,52322.81497,28.75362703,0.853324747,5.809749013
01/04/1997,Hillingdon,E09000017,161975.2748,25.62208469,-0.573398944,9.522678767,96774.12193,24.2719195,-0.403458884,7.925818549,74194.143,23.60689142,-0.450968901,8.44838683,57468.49998,25.64548559,-0.51445818,6.535159098
01/04/1997,Hounslow,E09000018,159797.3589,25.40523756,3.852703613,14.40253133,107843.1023,23.98854478,4.015566418,13.4061256,89950.65657,23.14788407,3.909766732,13.80325862,67813.58747,25.11809587,4.018497356,11.2869158
01/04/1997,Barking and Dagenham,E09000002,106160.2271,27.37434081,0.806907425,9.124876279,69763.67759,25.2206159,0.686762555,6.513336044,58537.71616,24.66251183,0.450855397,7.05590201,45808.75024,26.62176262,0.458505589,3.699037055
01/04/1997,Barnet,E09000003,239283.6998,22.4292877,0.423525769,12.0426126,132671.9771,21.39468464,0.057154939,10.19770489,96869.67585,20.65732609,0.094160791,10.33421015,79966.08774,22.99691463,-0.029992111,7.78096502
01/04/1997,City of Westminster,E09000033,421144.9827,15.71436479,2.41820421,23.67839231,367036.2478,15.31336304,2.668659509,22.04120236,244129.7525,15.27145615,2.138603344,22.37680776,153633.0983,16.70390402,2.115908673,19.69737871
01/04/1997,Camden,E09000007,473660.2466,18.27568131,0.441897073,12.97092618,303119.8996,17.26319164,0.52596876,13.28869291,199578.1366,16.89247429,0.046726178,12.97604522,132095.135,19.01020961,0.076520609,10.62467147
01/04/1997,Merton,E09000024,256031.9476,21.25507594,1.825816728,15.60955848,139357.3512,21.82233388,1.492873728,13.63068499,94089.95073,21.09542514,1.332997814,14.02002241,75126.84056,23.25524961,1.34551676,11.32694898
01/04/1997,Greenwich,E09000011,143562.2361,22.27286011,-0.180424646,8.270076293,98168.23438,21.52794779,-0.015795086,7.015052104,71773.56191,20.71718117,-0.076023863,7.502619786,63372.08875,23.13224451,-0.116112522,5.545671658
01/04/1997,Newham,E09000025,108550.0621,23.41018695,-0.092762255,5.736329964,79291.81537,21.06722258,0.746736022,8.591968134,59753.99506,20.56619247,0.608403435,8.735236326,59052.43921,22.36399063,0.694153311,5.911764473
01/04/1997,Croydon,E09000008,158008.8258,26.74523696,1.500928994,7.662589257,95463.79791,25.21305152,1.902634462,6.718829992,67917.34765,24.33720156,1.83131728,6.958056302,57975.42336,27.01658417,1.78252498,4.488514076
01/04/1997,Islington,E09000019,279516.0923,18.08544195,1.328011839,21.40135504,182097.1266,16.89973005,1.673428819,21.04065176,155005.0519,16.467581,1.371521336,21.80001388,103218.9565,18.7474857,1.27213006,18.33270189
01/04/1997,Redbridge,E09000026,169914.2838,25.40254275,0.034911323,6.27241182,105437.0378,24.12840192,0.14387905,6.562195163,79839.36606,23.53580363,0.107220579,6.60271019,60167.36658,25.76387156,0.054408386,3.970381559
01/04/1997,Richmond upon Thames,E09000027,276744.235,22.56137684,1.652143434,14.19655408,175780.7246,21.47773792,1.475753262,12.64794095,135729.7521,20.62457432,1.365174619,12.85400883,95669.70198,22.85126365,1.322096082,10.48507317
01/04/1997,Kensington and Chelsea,E09000020,630404.468,18.2370258,0.197795585,18.55562582,595028.3289,16.92034415,0.738621774,19.42140781,406696.8344,16.68560963,0.649846357,20.79389492,212487.0699,18.57965191,0.567429136,17.82799737
01/04/1997,Lewisham,E09000023,130521.9046,19.63004463,0.486684757,7.707555083,98596.37594,18.3697114,0.742813046,6.920735466,70909.91801,17.94162187,0.653519884,7.484331817,56316.71687,19.61609437,0.616648439,4.932764976
01/05/1997,Hillingdon,E09000017,164413.4733,26.00777151,1.505290577,12.40258956,98565.34838,24.72117705,1.850935367,11.21002648,75476.51561,24.01491326,1.728401392,10.99853793,58141.03582,25.94560667,1.170268646,8.688047925
01/05/1997,Brent,E09000005,179878.546,19.89007208,0.066630505,14.84288343,114010.7656,19.19937984,0.389248705,14.2110726,94451.6386,18.53886391,0.204312835,14.08700324,69237.95683,20.2492251,-0.527360927,11.55076087
01/05/1997,Islington,E09000019,284879.8837,18.43249366,1.91895621,19.30177464,186600.1736,17.31764043,2.472881994,20.12141127,158736.1414,16.8639682,2.407076108,20.05540825,105061.4886,19.08214172,1.785071449,16.98126044
01/05/1997,Kensington and Chelsea,E09000020,628742.6648,18.18895135,-0.263609047,19.26159696,597151.0819,16.98070718,0.35674821,20.39812465,406826.2783,16.69092034,0.031828105,20.41373811,210189.1615,18.37872515,-1.081434499,15.79305378
01/05/1997,Kingston upon Thames,E09000021,196098.2971,23.30183946,2.762383228,14.78503716,124251.4389,22.52671688,3.045540427,13.94434057,89956.44553,21.91233442,2.725923386,13.20362849,73963.1396,23.62299794,1.87275555,11.26512389
01/05/1997,Lambeth,E09000022,177985.6479,18.64031892,4.403029473,14.94193399,135929.3123,17.62419392,4.706698436,15.22171034,104582.3835,17.23036667,4.568069996,15.21299204,73134.25343,18.90473859,3.747133936,11.71064997
01/05/1997,Croydon,E09000008,160738.3235,27.2072432,1.727433696,9.793013028,97416.38084,25.72875041,2.045364807,9.248276497,69158.25089,24.78186133,1.82707847,8.726152443,58675.08471,27.3426268,1.206824053,6.152276423
01/05/1997,Ealing,E09000009,219045.1496,23.53853596,1.899249545,15.65439355,127500.7192,22.66243142,2.305034251,15.4803039,100771.3474,21.60825935,2.067998812,15.31878039,79434.28289,23.79485155,1.374780855,12.38408653
01/05/1997,Enfield,E09000010,195466.786,26.34770356,2.78502183,12.70362328,121256.4582,25.72207168,3.07274158,11.69843123,81574.82747,25.04453483,2.702107867,11.0824005,63375.66639,27.21447823,2.172872884,9.210885669
01/05/1997,Sutton,E09000029,185167.3473,26.64406021,3.214491852,13.4118805,106635.8605,25.23775385,3.541162737,11.75388823,73352.76031,24.63112528,3.202126591,11.15285654,59958.95504,26.85984497,2.672340405,9.120537396
01/05/1997,Greenwich,E09000011,147551.1515,22.89171752,2.778526907,8.329548972,101305.8146,22.21600806,3.196125707,7.63598617,73841.40402,21.31405638,2.881063809,7.363009643,64722.04922,23.62501059,2.130212986,5.132302348
01/05/1997,Hackney,E09000012,138737.1108,17.21366654,4.398567402,18.63174908,123948.7956,16.05076494,4.896748335,19.39413776,102170.6838,15.41042501,4.978397506,19.8512742,74989.51828,17.35349068,4.2474145,16.83840001
01/05/1997,Hammersmith and Fulham,E09000013,246490.8782,20.76381425,4.799557272,14.06025682,232580.8445,19.72027018,5.220706368,13.12434836,189984.0314,18.86836611,5.092786251,13.521658,132464.7925,20.77045589,4.419406924,10.44064588
01/05/1997,Haringey,E09000014,319600.0406,21.20221519,2.592237609,12.1971052,157171.1691,20.10280336,2.836148004,12.38339849,98301.79422,19.2442509,2.580320409,11.4583159,83443.51725,21.27788971,1.951635711,8.748235152
01/05/1997,Harrow,E09000015,224792.5186,24.84641185,1.875227442,15.65941753,115318.7164,24.05406171,2.059301652,13.6028127,90220.6869,23.33505554,1.84917559,13.29093832,72583.6207,25.91504588,1.18377519,11.07390342
01/05/1997,Havering,E09000016,144515.9006,27.50521823,-0.268898284,10.0355738,87823.46668,26.67472233,0.090550898,9.32574108,67446.94186,25.9235736,0.092484704,9.030111947,51998.30561,28.57529525,-0.62020623,5.74840897
01/05/1997,Waltham Forest,E09000031,123350.6386,21.22279922,1.318020477,9.503722931,97996.41892,19.72118836,1.698761628,9.328396624,69658.53678,18.9335874,1.451283076,9.031577825,57397.70377,20.90654052,1.024377678,6.800948325
01/05/1997,Wandsworth,E09000032,289973.5192,19.16017548,3.264098945,18.50045956,194347.604,18.59154113,3.39867823,18.05091763,133602.3358,17.94090089,3.132903402,17.43407907,95240.72544,19.99671936,2.584011458,14.4195333
01/05/1997,Lewisham,E09000023,131821.0802,19.82543618,0.995369851,7.58660311,99888.69824,18.61048686,1.31071988,7.411322356,71745.52226,18.15304639,1.178402507,7.343369359,56574.76595,19.70597736,0.458210447,4.694418836
01/05/1997,Redbridge,E09000026,172705.8996,25.81989518,1.642955337,9.457530543,107456.4563,24.59052931,1.915283847,9.419897657,81346.19947,23.98000224,1.887331383,8.864823818,60789.56434,26.03029876,1.034111672,5.894863902
01/05/1997,Southwark,E09000028,254636.3529,17.93639871,5.040991986,18.00763416,149081.4303,17.72135134,5.199635732,16.15306075,102839.6803,16.63661618,4.907865379,15.76980543,70411.20207,18.08583353,3.983515902,12.24244986
01/05/1997,Tower Hamlets,E09000030,134792.3386,21.01265208,-1.485401892,34.21856172,123433.6728,20.50351854,-1.368988914,34.7931287,105038.7762,19.28200401,-1.377977093,33.18959339,84278.52908,21.24787948,-2.257537759,30.0216007
01/05/1997,Richmond upon Thames,E09000027,281457.1546,22.94559426,1.702987467,14.40106928,179247.183,21.90128656,1.972035589,13.0646016,137561.7096,20.90294619,1.349709636,12.02702736,96616.19537,23.07733909,0.989334522,9.645828167
01/05/1997,Bromley,E09000006,187019.8046,25.42818463,1.359690612,12.25685374,107848.7513,24.32666863,1.693177708,10.91881436,77819.49979,23.48813406,1.480909375,10.49133672,64654.94786,25.63269371,0.761923294,8.664506612
01/05/1997,Camden,E09000007,493950.4155,19.05855609,4.283696817,13.0102692,315666.7942,17.97775854,4.139251366,12.69016426,207536.5432,17.56608103,3.987614439,11.6473822,136528.1938,19.64818449,3.355959182,9.17485604
01/05/1997,Merton,E09000024,259767.5161,21.56519268,1.459024363,15.63030627,141330.6395,22.13133628,1.415991525,13.24147026,95212.74588,21.34716128,1.19332101,12.81138379,75514.50975,23.37525125,0.516019562,9.979230494
01/05/1997,Newham,E09000025,108400.2098,23.37786941,-0.13804904,6.561172942,79379.11671,21.09041787,0.110101328,9.284662577,59836.74651,20.59467395,0.138486886,8.852329991,58653.01777,22.2127241,-0.676384324,6.299425542
01/05/1997,City of Westminster,E09000033,434835.645,16.2252104,3.250819293,29.86026956,381667.6374,15.92380896,3.986360917,28.76423454,252643.0563,15.80400307,3.487204543,27.97278987,157696.1362,17.14566166,2.644637099,24.37228047
01/05/1997,Barking and Dagenham,E09000002,105208.2205,27.12885762,-0.896763869,8.985950585,69389.58516,25.08537587,-0.536228082,6.393605977,58161.12208,24.50384907,-0.643335784,6.181780467,45547.20184,26.46976373,-0.570957296,3.999523506
01/05/1997,Barnet,E09000003,244729.9199,22.93978983,2.276051446,16.64725908,135967.7657,21.92616353,2.484163275,14.63790658,98870.47329,21.08399341,2.065452807,13.94401706,81289.1381,23.37740188,1.65451431,11.20152502
01/05/1997,Bexley,E09000004,122077.4983,28.2020591,1.004976548,7.432768285,86510.68231,26.63433247,1.441061578,6.803292608,67556.76773,25.76061483,1.267752843,6.538132358,51708.25495,27.8723949,0.789452658,4.199322805
01/05/1997,Hounslow,E09000018,165699.8027,26.34363222,3.693705512,16.87432985,112324.8557,24.98546288,4.155809024,16.31833598,93514.971,24.06512404,3.962521858,15.88284721,70008.41124,25.93105676,3.236554587,13.26067585
01/06/1997,Haringey,E09000014,324727.4275,21.54236522,1.604313603,14.41532087,158931.9254,20.32801094,1.120279445,13.37012156,99032.35537,19.38727069,0.743181915,11.47522164,83712.78135,21.34655139,0.322690258,8.331641019
01/06/1997,Harrow,E09000015,229146.995,25.32771396,1.937109135,17.54281884,117045.2284,24.41419083,1.497165507,14.59653679,91334.14637,23.62304535,1.234150957,13.63525508,73134.30177,26.11165945,0.758685044,10.6417887
01/06/1997,Havering,E09000016,145502.074,27.69291323,0.68239781,10.5661603,88160.78049,26.77717504,0.384081634,9.345965412,67485.18653,25.93827313,0.056703338,8.341600435,51750.57526,28.43915681,-0.47642006,4.277347362
01/06/1997,Newham,E09000025,110365.5852,23.80172734,1.813073414,9.596365853,80665.00967,21.4320697,1.619938611,11.75148303,60628.15283,20.86706101,1.32260921,10.78711877,59092.60343,22.37920138,0.749468104,7.705234046
01/06/1997,Sutton,E09000029,189711.3714,27.29790795,2.4540094,14.87203928,108965.1846,25.78904033,2.184372215,12.69815784,74643.99086,25.06470762,1.760302594,11.41252156,60726.71328,27.20377804,1.280473004,8.547669739
01/06/1997,Tower Hamlets,E09000030,139707.8304,21.77892351,3.646714504,35.45497773,127696.2043,21.21156596,3.453297139,35.90301404,108503.5416,19.91803219,3.298558453,33.86804609,86324.52031,21.76370451,2.427654165,29.53849615
01/06/1997,Waltham Forest,E09000031,125507.823,21.59394843,1.748823045,11.15481141,99596.67708,20.04323066,1.632976162,10.76832471,70564.63017,19.17986875,1.300764311,9.779101632,57992.89499,21.12333298,1.036959993,6.937026351
01/06/1997,Wandsworth,E09000032,300740.6011,19.87161692,3.713125916,23.20572762,201070.554,19.23466716,3.459239984,21.89361533,137822.0766,18.50755231,3.158433468,20.43799831,97652.80621,20.50315925,2.53261486,16.45990463
01/06/1997,Southwark,E09000028,267030.9915,18.80946799,4.867584061,21.64579544,155784.5547,18.51815361,4.496283895,19.0278176,107065.4871,17.32023484,4.109120845,17.80035468,72708.5463,18.67592977,3.262753889,13.46005797
01/06/1997,Barking and Dagenham,E09000002,106057.2644,27.34779099,0.807012865,11.87832413,69876.03229,25.26123381,0.701037679,9.510740032,58510.74602,24.65114905,0.601129981,8.811261691,45917.17502,26.6847737,0.812285208,6.243126907
01/06/1997,Barnet,E09000003,249774.9853,23.41268967,2.061482892,18.51278876,138184.0132,22.28355563,1.629980089,15.54984714,100108.384,21.34797618,1.252052974,14.20082235,81935.91376,23.56340378,0.795648319,10.63589783
01/06/1997,Enfield,E09000010,202082.7538,27.23949476,3.384701821,16.32999022,124939.1328,26.50327559,3.037095638,14.5433371,83764.44065,25.7167746,2.684177514,13.21372542,64698.37705,27.78247037,2.087095461,10.32539083
01/06/1997,Bexley,E09000004,124841.4631,28.8405838,2.264106658,10.00411266,88432.26224,27.22593569,2.221205381,9.266748146,68793.11925,26.23205798,1.830092761,8.249658901,52532.53854,28.31670998,1.594104428,5.376261
01/06/1997,Brent,E09000005,183644.1864,20.3064578,2.093434961,16.9455149,116002.6489,19.53481241,1.747101037,15.66564209,95851.26974,18.81358197,1.481849503,14.88513697,69931.20877,20.45197248,1.001259963,11.66773201
01/06/1997,Bromley,E09000006,189968.9486,25.82916559,1.576915391,13.53902122,109245.9968,24.64183526,1.2955602,11.7337873,78565.12862,23.713186,0.958151657,10.62826348,64934.77375,25.74363173,0.432798886,7.890722913
01/06/1997,Kingston upon Thames,E09000021,198382.4055,23.57325399,1.164777289,13.82941558,125372.3959,22.72994577,0.902168239,12.4600753,90437.18309,22.02943645,0.534411464,11.08714691,73772.48456,23.56210485,-0.257770357,8.101277273
01/06/1997,Lambeth,E09000022,189199.2601,19.81471308,6.300290103,19.49882975,144182.2259,18.69424237,6.071474546,19.05806677,110651.0911,18.23021055,5.802800945,18.2994547,76769.01118,19.84430031,4.969979982,13.95113252
01/06/1997,Camden,E09000007,498820.4307,19.2464605,0.985931998,8.210229306,317875.7564,18.10356267,0.699776532,7.323164297,208301.5171,17.63082912,0.368597214,5.672235523,136020.6841,19.57514724,-0.371725184,2.208548528
01/06/1997,Hillingdon,E09000017,168327.5261,26.62691659,2.380615628,15.13068709,100638.0405,25.24102901,2.102860872,13.51730985,76918.88155,24.47384135,1.911012897,12.61404264,58942.09426,26.30308133,1.377784961,9.403465555
01/06/1997,Hounslow,E09000018,167341.4024,26.60462044,0.990707043,15.68823115,113178.3131,25.17530535,0.759811697,14.70073386,94008.06013,24.1920155,0.527283622,13.75946526,69894.36086,25.88881259,-0.162909546,10.21166165
01/06/1997,Islington,E09000019,291476.3181,18.85930068,2.315514283,19.84100171,190835.423,17.71069755,2.269692096,20.45794804,161756.9463,17.18489548,1.903035361,19.50887,106210.8267,19.29089406,1.093967049,15.37169439
01/06/1997,Kensington and Chelsea,E09000020,665086.406,19.24034261,5.780384125,29.17299255,631061.5761,17.94499275,5.678712693,30.37952397,428663.025,17.58681969,5.367585107,29.31004122,219190.5384,19.16579634,4.282512441,22.38806718
01/06/1997,Lewisham,E09000023,134045.0397,20.15991202,1.687104564,9.504162122,101424.5707,18.89663868,1.537583782,9.162005744,72590.25993,18.36678185,1.177408214,8.339372232,56947.99598,19.83597989,0.659711146,5.120189157
01/06/1997,Redbridge,E09000026,177361.537,26.51592275,2.695702555,12.06452195,110123.9728,25.20096858,2.482416167,11.3216016,83122.01997,24.50349541,2.183040532,10.13146285,61811.53711,26.46791099,1.681164819,6.407394285
01/06/1997,Richmond upon Thames,E09000027,291836.4238,23.79175679,3.687690636,18.48680572,185279.3792,22.63832942,3.365294834,16.46168658,141696.0457,21.53117191,3.00544102,14.93557063,98865.56621,23.61461437,2.328150918,11.22814159
01/06/1997,Ealing,E09000009,225851.9662,24.26999473,3.107494759,18.88567043,130927.1459,23.2714567,2.68737837,17.74391658,103220.6256,22.13345465,2.430530345,17.0342137,80848.08056,24.2183602,1.779833113,13.0822125
01/06/1997,City of Westminster,E09000033,438700.2289,16.36941129,0.888745878,27.03343285,384093.7189,16.02502912,0.63565294,25.15609757,253064.4904,15.83036574,0.166810096,23.21299651,156443.5044,17.00946808,-0.794332598,18.17033474
01/06/1997,Merton,E09000024,265940.3815,22.07764717,2.376303821,17.92504417,143791.7858,22.51673365,1.741410295,14.25311864,96602.1952,21.65868259,1.459310205,13.18800963,76201.0662,23.58777238,0.909171563,9.694536383
01/06/1997,Croydon,E09000008,165787.591,28.06190341,3.141296638,13.18467632,100201.5803,26.46435258,2.859066868,12.23828964,70934.68246,25.41841995,2.568647348,11.03054636,59956.50843,27.93977107,2.183931597,7.752998616
01/06/1997,Greenwich,E09000011,147659.9009,22.90858937,0.073702849,8.67319928,101068.0712,22.16387178,-0.234678871,7.530620636,73457.77625,21.2033236,-0.51952936,6.638623874,64077.11729,23.38959586,-0.996464007,3.775804023
01/06/1997,Hackney,E09000012,141117.8981,17.5090603,1.716042115,17.08427367,125990.9753,16.31521725,1.647599447,18.09010874,103591.4404,15.62471802,1.39057168,17.73891638,75553.90431,17.48409651,0.75261989,14.02696506
01/06/1997,Hammersmith and Fulham,E09000013,256876.6631,21.63868844,4.213456058,21.8591802,242496.0984,20.56097349,4.263142957,20.86835209,197730.8579,19.63774634,4.077619807,20.58023086,136747.1392,21.44192709,3.232818796,16.09013926
01/07/1997,Hackney,E09000012,142205.6519,17.64402226,0.770812088,14.01090725,126582.0114,16.39175355,0.46910989,15.39838411,104185.6576,15.71434392,0.573616139,15.23227883,75554.78618,17.48430058,0.001167211,12.03610362
01/07/1997,Hammersmith and Fulham,E09000013,259789.0265,21.88401912,1.133759455,19.53240259,244899.4902,20.76475439,0.99110535,18.47755521,200390.6098,19.90190103,1.345137477,19.10098005,137420.077,21.54744361,0.492103731,14.74650661
01/07/1997,Sutton,E09000029,196459.9982,28.26897991,3.557312762,16.6746261,112394.8244,26.60074107,3.147463886,14.55815846,76929.50108,25.83215916,3.061881068,13.49392776,62156.76889,27.84440081,2.354903694,10.17615596
01/07/1997,Ealing,E09000009,236618.1621,25.4269274,4.766925925,21.70880703,136404.9437,24.24509996,4.183851806,20.05881546,107887.6971,23.13420827,4.521452431,20.2047235,83770.92151,25.09390869,3.615226149,15.75561013
01/07/1997,Southwark,E09000028,267752.7504,18.86030817,0.270290329,20.72048733,156220.4959,18.56997406,0.27983596,18.66417021,107368.8519,17.36931088,0.283345089,17.78246361,72476.87702,18.61642316,-0.318627299,14.40582612
01/07/1997,Redbridge,E09000026,180254.494,26.94842592,1.631107344,12.41442936,111654.0361,25.55111104,1.389400797,11.8243553,84294.69521,24.84918771,1.410787705,10.99030777,62191.50275,26.63061357,0.61471638,6.803659783
01/07/1997,Barking and Dagenham,E09000002,106557.3842,27.47675124,0.471556383,12.11335033,70258.13734,25.39937051,0.546832779,10.20193811,58957.99095,24.83957771,0.764380829,9.989638448,45954.62299,26.7065366,0.081555481,7.096181294
01/07/1997,Barnet,E09000003,257128.018,24.10192711,2.943862699,20.26222203,141959.3772,22.89237089,2.732127961,17.68619243,102991.377,21.96277051,2.879871721,16.96772804,83573.2706,24.03428033,1.998338418,12.87772143
01/07/1997,City of Westminster,E09000033,442953.7933,16.52812637,0.969583355,25.64057926,386167.0327,16.11153122,0.539793715,23.53903747,255566.9879,15.98690864,0.988877361,22.6485655,156904.2471,17.05956278,0.294510634,18.18785372
01/07/1997,Bexley,E09000004,125848.8554,29.07330921,0.806937236,10.54819668,88927.55977,27.3784246,0.560086917,9.693559286,69174.50577,26.37748754,0.554396319,8.911374853,52498.07061,28.29813067,-0.065612534,5.870742762
01/07/1997,Brent,E09000005,192589.3178,21.2955658,4.870903655,18.65599503,121346.9769,20.43479569,4.607074115,17.2679008,100423.9683,19.71110622,4.770618676,16.89528588,72839.70855,21.3025878,4.159086948,13.8495087
01/07/1997,Bromley,E09000006,196099.1948,26.66266571,3.226972714,15.01512282,112271.8064,25.32434541,2.769721232,13.1942113,80811.2628,24.39113306,2.858945465,12.4859638,66327.92638,26.29595225,2.145464672,9.241499299
01/07/1997,Camden,E09000007,502323.3216,19.38161585,0.702234855,4.465317776,320014.3347,18.22535833,0.672771775,4.213213445,210386.9023,17.80733801,1.001137775,3.17032403,136405.5973,19.63054125,0.282981351,-0.136900143
01/07/1997,Croydon,E09000008,170495.1218,28.85871984,2.839495279,15.40574386,102619.5693,27.10297039,2.413124613,14.21949138,72727.30773,26.06078135,2.527149214,13.30843243,61083.47331,28.46493742,1.879637286,9.854171401
01/07/1997,Richmond upon Thames,E09000027,299691.1652,24.43210899,2.691487692,18.75813228,190083.9398,23.22537385,2.59314374,17.23636745,146338.6535,22.23663117,3.276455472,17.56681183,100797.4922,24.07606611,1.954093896,12.52527363
01/07/1997,Newham,E09000025,111978.946,24.1496689,1.461833223,9.831542966,81141.34934,21.55862947,0.590515852,10.81435569,61046.42999,21.01102408,0.689905832,10.31842593,58972.1777,22.33359447,-0.203791535,7.451679509
01/07/1997,Merton,E09000024,272126.4319,22.59119625,2.326104176,22.17256838,146830.3603,22.99255203,2.113176736,18.91323105,98882.84413,22.17001518,2.360866565,18.4488725,77470.55469,23.98073809,1.665972085,15.03867066
01/07/1997,Waltham Forest,E09000031,129606.195,22.29908402,3.265431493,13.40592905,102528.9513,20.63333318,2.944148683,12.75266736,72724.71881,19.76699315,3.06114925,11.96894619,59444.25926,21.65197792,2.502658758,9.114652922
01/07/1997,Wandsworth,E09000032,311391.6746,20.57539304,3.541614755,24.36863684,208301.6801,19.92640596,3.596312806,23.80519741,143261.3449,19.23796898,3.94658708,23.30446586,100741.0341,21.15156282,3.162456881,19.25369807
01/07/1997,Kingston upon Thames,E09000021,204750.8025,24.32999368,3.210162186,17.28633084,129095.1536,23.40487966,2.969359889,16.00246323,93244.98991,22.71338524,3.104703977,15.25193495,75323.24839,24.05740144,2.102089753,11.65272943
01/07/1997,Lambeth,E09000022,204558.0173,21.42322555,8.117768118,27.93619562,155548.0673,20.16790385,7.882969822,26.877128,119709.4883,19.72261779,8.186450893,26.67484487,82488.1864,21.32267067,7.449848746,22.62807117
01/07/1997,Lewisham,E09000023,138521.7659,20.8331962,3.339717885,12.82861001,104630.6499,19.49397049,3.16104791,12.42400223,74893.38746,18.949519,3.17277763,11.73658881,58518.72976,20.38309385,2.758189723,9.134820439
01/07/1997,Tower Hamlets,E09000030,139497.2567,21.74609738,-0.1507243,29.70707576,127131.242,21.1177203,-0.442426863,29.71342366,108484.4623,19.9145298,-0.017583982,28.92948808,85860.36722,21.64668457,-0.537683949,25.57595296
01/07/1997,Haringey,E09000014,336675.4418,22.33499456,3.679397959,17.54989935,164647.2657,21.05902517,3.596093275,16.93029931,102649.47,20.0953825,3.652457396,15.06725678,86504.29555,22.05838058,3.334633199,12.90075483
01/07/1997,Harrow,E09000015,236980.4487,26.19354891,3.418527803,19.88161693,120783.2251,25.19389083,3.193634429,17.18696695,94366.61014,24.40737445,3.320186244,16.53187842,74875.28041,26.73325343,2.380522674,13.01210174
01/07/1997,Havering,E09000016,148152.2666,28.19731535,1.821412271,10.98995608,89415.81701,27.15836872,1.423576917,9.629640353,68573.35088,26.35651461,1.612449195,9.036522316,52044.83529,28.60086529,0.5686121,4.423952299
01/07/1997,Hillingdon,E09000017,173586.0965,27.45874439,3.124010981,17.17756699,103501.2198,25.95914305,2.845026829,15.60970821,79133.47042,25.17847323,2.87912255,14.88614506,60194.74546,26.86208058,2.125223432,11.23973863
01/07/1997,Hounslow,E09000018,170817.482,27.1572618,2.077238272,16.56620133,114983.1358,25.57676886,1.59467186,15.33362621,95684.26416,24.62336951,1.783042897,15.04705249,70488.3014,26.10880767,0.849768897,11.12169627
01/07/1997,Islington,E09000019,297250.3071,19.23289328,1.98094617,20.32797702,193593.075,17.96662457,1.445041989,20.3198705,164201.298,17.44458094,1.511126223,19.65840577,106900.1763,19.41609948,0.649038958,15.38673718
01/07/1997,Kensington and Chelsea,E09000020,691315.6188,19.99912979,3.94373011,26.68641285,652061.1213,18.54214,3.327653895,27.17326521,443889.8788,18.21153402,3.552173365,26.73699132,225687.5256,19.73388624,2.96408192,21.69933853
01/07/1997,Enfield,E09000010,205692.8508,27.72611332,1.786444862,17.18887493,126962.2418,26.9324367,1.619275716,15.64621608,85143.65673,26.14021191,1.646541262,14.63900805,65136.82944,27.97074852,0.677686852,11.08669643
01/07/1997,Greenwich,E09000011,151658.405,23.52893442,2.707914665,12.77155989,103389.5912,22.67297293,2.296986516,11.31446513,75315.98948,21.73969018,2.529634465,10.94057347,65403.82812,23.87387529,2.070490817,8.446564654
01/08/1997,Bexley,E09000004,128219.5287,29.62097663,1.883746423,10.57764595,90233.3076,27.78042954,1.468327522,9.848605062,70087.28067,26.72554509,1.319525006,9.212668752,53118.12578,28.63236014,1.181100881,6.093777301
01/08/1997,Barking and Dagenham,E09000002,108564.5739,27.99432262,1.883670213,12.98009369,71313.39064,25.78086041,1.501965953,10.73163542,59877.26448,25.22687663,1.55920091,10.70306189,46477.86583,27.01061926,1.138607621,6.252240906
01/08/1997,Barnet,E09000003,261371.5278,24.49969303,1.650349041,17.07889638,144176.4838,23.24990153,1.561789476,15.41965612,104436.7124,22.27098629,1.403355663,15.09992837,84561.26373,24.31841069,1.182187944,10.90991585
01/08/1997,Enfield,E09000010,209748.6864,28.27281466,1.971792203,17.00821139,129295.2499,27.42733653,1.837560556,16.12960678,86520.91218,26.56304728,1.617566721,15.459232,66037.44659,28.35748727,1.382654266,11.4358378
